gpu_type,coolant_type,coolant_key,time,gpu_power,z,initial_temperature,coolant_density,temperature,source_file
3090,2100A,Novec_2100A,11.014,66.8,0.0,74.3,1601.0,76.4,3090_2100A.txt
3090,2100A,Novec_2100A,12.124,23.4,0.0,74.3,1601.0,70.3,3090_2100A.txt
3090,2100A,Novec_2100A,13.221,31.1,0.0,74.3,1601.0,75.1,3090_2100A.txt
3090,2100A,Novec_2100A,14.31,26.0,0.0,74.3,1601.0,72.7,3090_2100A.txt
3090,2100A,Novec_2100A,1.097,23.5,0.0,72.7,1601.0,71.4,3090_2100A.txt
3090,2100A,Novec_2100A,2.195,26.9,0.0,72.7,1601.0,73.9,3090_2100A.txt
3090,2100A,Novec_2100A,3.309,24.7,0.0,72.7,1601.0,71.5,3090_2100A.txt
3090,2100A,Novec_2100A,4.408,24.2,0.0,72.7,1601.0,72.3,3090_2100A.txt
3090,2100A,Novec_2100A,5.494,36.8,0.0,72.7,1601.0,74.1,3090_2100A.txt
3090,2100A,Novec_2100A,6.608,36.1,0.0,72.7,1601.0,74.3,3090_2100A.txt
3090,2100A,Novec_2100A,7.714,24.6,0.0,72.7,1601.0,72.8,3090_2100A.txt
3090,2100A,Novec_2100A,8.809,27.7,0.0,72.7,1601.0,71.8,3090_2100A.txt
3090,2100A,Novec_2100A,9.905,23.2,0.0,72.7,1601.0,70.8,3090_2100A.txt
3090,2100A,Novec_2100A,10.996,24.8,0.0,72.7,1601.0,72.4,3090_2100A.txt
3090,2100A,Novec_2100A,12.091,37.0,0.0,72.7,1601.0,73.7,3090_2100A.txt
3090,2100A,Novec_2100A,13.186,25.0,0.0,72.7,1601.0,72.1,3090_2100A.txt
3090,2100A,Novec_2100A,1.124,92.4,0.0,74.2,1601.0,80.7,3090_2100A.txt
3090,2100A,Novec_2100A,2.22,93.6,0.0,74.2,1601.0,81.0,3090_2100A.txt
3090,2100A,Novec_2100A,3.279,26.2,0.0,74.2,1601.0,74.4,3090_2100A.txt
3090,2100A,Novec_2100A,4.39,24.0,0.0,74.2,1601.0,72.3,3090_2100A.txt
3090,2100A,Novec_2100A,5.504,23.2,0.0,74.2,1601.0,71.1,3090_2100A.txt
3090,2100A,Novec_2100A,6.6,23.8,0.0,74.2,1601.0,72.2,3090_2100A.txt
3090,2100A,Novec_2100A,7.703,24.4,0.0,74.2,1601.0,72.4,3090_2100A.txt
3090,2100A,Novec_2100A,8.803,24.0,0.0,74.2,1601.0,71.2,3090_2100A.txt
3090,2100A,Novec_2100A,9.896,23.8,0.0,74.2,1601.0,71.4,3090_2100A.txt
3090,2100A,Novec_2100A,10.99,38.6,0.0,74.2,1601.0,75.3,3090_2100A.txt
3090,2100A,Novec_2100A,12.088,36.8,0.0,74.2,1601.0,75.2,3090_2100A.txt
3090,2100A,Novec_2100A,13.196,26.9,0.0,74.2,1601.0,72.2,3090_2100A.txt
3090,2100A,Novec_2100A,14.295,23.7,0.0,74.2,1601.0,71.5,3090_2100A.txt
3090,2100A,Novec_2100A,1.103,24.1,0.0,70.0,1601.0,72.9,3090_2100A.txt
3090,2100A,Novec_2100A,2.231,27.3,0.0,70.0,1601.0,73.4,3090_2100A.txt
3090,2100A,Novec_2100A,3.285,25.3,0.0,70.0,1601.0,71.3,3090_2100A.txt
3090,2100A,Novec_2100A,4.399,24.0,0.0,70.0,1601.0,71.8,3090_2100A.txt
3090,2100A,Novec_2100A,5.496,43.2,0.0,70.0,1601.0,76.1,3090_2100A.txt
3090,2100A,Novec_2100A,6.589,42.9,0.0,70.0,1601.0,76.2,3090_2100A.txt
3090,7100,Novec_7100,1.242,13.5,0.0,57.4,1372.0,54.2,3090_7100.txt
3090,7100,Novec_7100,2.367,12.9,0.0,57.4,1372.0,52.4,3090_7100.txt
3090,7100,Novec_7100,3.64,13.9,0.0,57.4,1372.0,51.5,3090_7100.txt
3090,7100,Novec_7100,4.718,19.0,0.0,57.4,1372.0,58.9,3090_7100.txt
3090,7100,Novec_7100,5.811,21.0,0.0,57.4,1372.0,64.1,3090_7100.txt
3090,7100,Novec_7100,6.91,19.8,0.0,57.4,1372.0,62.1,3090_7100.txt
3090,7100,Novec_7100,8.137,15.1,0.0,57.4,1372.0,56.8,3090_7100.txt
3090,7100,Novec_7100,9.321,16.1,0.0,57.4,1372.0,54.1,3090_7100.txt
3090,7100,Novec_7100,10.532,16.4,0.0,57.4,1372.0,52.9,3090_7100.txt
3090,7100,Novec_7100,11.626,19.4,0.0,57.4,1372.0,52.8,3090_7100.txt
3090,7100,Novec_7100,12.73,14.5,0.0,57.4,1372.0,52.6,3090_7100.txt
3090,7100,Novec_7100,13.812,15.8,0.0,57.4,1372.0,51.7,3090_7100.txt
3090,7100,Novec_7100,14.923,14.2,0.0,57.4,1372.0,51.0,3090_7100.txt
3090,7100,Novec_7100,1.216,15.3,0.0,50.8,1372.0,50.8,3090_7100.txt
3090,7100,Novec_7100,2.307,18.5,0.0,50.8,1372.0,52.0,3090_7100.txt
3090,7100,Novec_7100,3.403,28.1,0.0,50.8,1372.0,54.2,3090_7100.txt
3090,7100,Novec_7100,4.527,17.4,0.0,50.8,1372.0,52.3,3090_7100.txt
3090,7100,Novec_7100,5.621,25.1,0.0,50.8,1372.0,52.4,3090_7100.txt
3090,7100,Novec_7100,6.833,17.2,0.0,50.8,1372.0,52.2,3090_7100.txt
3090,7100,Novec_7100,7.955,28.8,0.0,50.8,1372.0,52.7,3090_7100.txt
3090,7100,Novec_7100,9.04,18.9,0.0,50.8,1372.0,52.7,3090_7100.txt
3090,7100,Novec_7100,10.135,24.3,0.0,50.8,1372.0,57.5,3090_7100.txt
3090,7100,Novec_7100,11.248,17.8,0.0,50.8,1372.0,62.3,3090_7100.txt
3090,7100,Novec_7100,12.445,14.8,0.0,50.8,1372.0,55.9,3090_7100.txt
3090,7100,Novec_7100,13.782,14.3,0.0,50.8,1372.0,53.0,3090_7100.txt
3090,7100,Novec_7100,1.1219999999999999,13.8,0.0,51.8,1372.0,51.2,3090_7100.txt
3090,7100,Novec_7100,2.207,18.1,0.0,51.8,1372.0,51.4,3090_7100.txt
3090,7100,Novec_7100,3.319,16.0,0.0,51.8,1372.0,54.9,3090_7100.txt
3090,7100,Novec_7100,4.395,17.0,0.0,51.8,1372.0,58.3,3090_7100.txt
3090,7100,Novec_7100,5.493,14.2,0.0,51.8,1372.0,56.0,3090_7100.txt
3090,7100,Novec_7100,6.687,14.3,0.0,51.8,1372.0,53.4,3090_7100.txt
3090,7100,Novec_7100,7.821,15.4,0.0,51.8,1372.0,52.3,3090_7100.txt
3090,7100,Novec_7100,9.011,16.1,0.0,51.8,1372.0,52.2,3090_7100.txt
3090,7100,Novec_7100,10.099,34.2,0.0,51.8,1372.0,53.9,3090_7100.txt
3090,7100,Novec_7100,11.18,19.7,0.0,51.8,1372.0,61.9,3090_7100.txt
3090,7100,Novec_7100,12.266,19.8,0.0,51.8,1372.0,64.1,3090_7100.txt
3090,7100,Novec_7100,13.384,16.6,0.0,51.8,1372.0,63.5,3090_7100.txt
3090,7100,Novec_7100,1.224,21.9,0.0,63.8,1372.0,59.0,3090_7100.txt
3090,7100,Novec_7100,2.427,22.8,0.0,63.8,1372.0,56.8,3090_7100.txt
3090,7100,Novec_7100,3.52,18.0,0.0,63.8,1372.0,60.7,3090_7100.txt
3090,7100,Novec_7100,4.643,17.7,0.0,63.8,1372.0,62.1,3090_7100.txt
3090,7100,Novec_7100,5.72,18.9,0.0,63.8,1372.0,60.8,3090_7100.txt
3090,7100,Novec_7100,6.797,19.8,0.0,63.8,1372.0,57.2,3090_7100.txt
3090,7100,Novec_7100,7.937,19.2,0.0,63.8,1372.0,55.7,3090_7100.txt
3090,7100,Novec_7100,9.037,20.5,0.0,63.8,1372.0,57.8,3090_7100.txt
3090,7100,Novec_7100,10.138,51.6,0.0,63.8,1372.0,65.7,3090_7100.txt
3090,7100,Novec_7100,11.224,19.0,0.0,63.8,1372.0,64.2,3090_7100.txt
3090,7100,Novec_7100,12.452,17.8,0.0,63.8,1372.0,64.4,3090_7100.txt
3090,7100,Novec_7100,13.538,24.3,0.0,63.8,1372.0,60.3,3090_7100.txt
3090,7100,Novec_7100,1.085,24.9,0.0,58.4,1372.0,62.7,3090_7100.txt
3090,7100,Novec_7100,2.184,28.7,0.0,58.4,1372.0,67.0,3090_7100.txt
3090,7100,Novec_7100,3.274,30.2,0.0,58.4,1372.0,75.1,3090_7100.txt
3090,7100,Novec_7100,4.372,26.5,0.0,58.4,1372.0,74.1,3090_7100.txt
3090,7100,Novec_7100,5.48,24.5,0.0,58.4,1372.0,72.6,3090_7100.txt
3090,7100,Novec_7100,6.579,33.4,0.0,58.4,1372.0,71.3,3090_7100.txt
3090,7100,Novec_7100,7.693,40.7,0.0,58.4,1372.0,71.7,3090_7100.txt
3090,7100,Novec_7100,8.81,39.6,0.0,58.4,1372.0,72.6,3090_7100.txt
3090,7100,Novec_7100,9.915,51.5,0.0,58.4,1372.0,79.6,3090_7100.txt
3090,7100,Novec_7100,11.028,66.0,0.0,58.4,1372.0,83.8,3090_7100.txt
3090,7100,Novec_7100,12.109,29.2,0.0,58.4,1372.0,80.2,3090_7100.txt
3090,7100,Novec_7100,13.234,26.3,0.0,58.4,1372.0,76.8,3090_7100.txt
3090,7100,Novec_7100,14.329,17.8,0.0,58.4,1372.0,71.3,3090_7100.txt
3090,7100,Novec_7100,1.224,20.8,0.0,62.9,1372.0,59.5,3090_7100.txt
3090,7100,Novec_7100,2.474,25.3,0.0,62.9,1372.0,58.5,3090_7100.txt
3090,7100,Novec_7100,3.516,22.3,0.0,62.9,1372.0,65.9,3090_7100.txt
3090,7100,Novec_7100,4.638,22.2,0.0,62.9,1372.0,67.2,3090_7100.txt
3090,7100,Novec_7100,5.742,19.1,0.0,62.9,1372.0,66.0,3090_7100.txt
3090,7100,Novec_7100,6.843,20.5,0.0,62.9,1372.0,65.4,3090_7100.txt
3090,7100,Novec_7100,8.067,25.7,0.0,62.9,1372.0,61.7,3090_7100.txt
3090,7100,Novec_7100,9.155,35.5,0.0,62.9,1372.0,70.5,3090_7100.txt
3090,7100,Novec_7100,10.256,25.1,0.0,62.9,1372.0,73.8,3090_7100.txt
3090,7100,Novec_7100,11.328,25.1,0.0,62.9,1372.0,71.4,3090_7100.txt
3090,7100,Novec_7100,12.464,20.8,0.0,62.9,1372.0,68.6,3090_7100.txt
3090,7100,Novec_7100,13.657,23.0,0.0,62.9,1372.0,66.4,3090_7100.txt
3090,7100,Novec_7100,1.059,43.8,0.0,60.5,1372.0,62.7,3090_7100.txt
3090,7100,Novec_7100,2.163,46.1,0.0,60.5,1372.0,68.9,3090_7100.txt
3090,7100,Novec_7100,3.277,23.0,0.0,60.5,1372.0,67.2,3090_7100.txt
3090,7100,Novec_7100,4.381,25.1,0.0,60.5,1372.0,66.9,3090_7100.txt
3090,7100,Novec_7100,5.4719999999999995,27.8,0.0,60.5,1372.0,66.7,3090_7100.txt
3090,7100,Novec_7100,6.6370000000000005,23.9,0.0,60.5,1372.0,65.8,3090_7100.txt
3090,7100,Novec_7100,7.818,24.4,0.0,60.5,1372.0,65.5,3090_7100.txt
3090,7100,Novec_7100,8.891,31.1,0.0,60.5,1372.0,70.3,3090_7100.txt
3090,7100,Novec_7100,9.96,54.5,0.0,60.5,1372.0,75.3,3090_7100.txt
3090,7100,Novec_7100,11.07,29.3,0.0,60.5,1372.0,71.3,3090_7100.txt
3090,7100,Novec_7100,12.161,29.4,0.0,60.5,1372.0,70.1,3090_7100.txt
3090,7100,Novec_7100,13.271,29.2,0.0,60.5,1372.0,69.6,3090_7100.txt
3090,7100,Novec_7100,14.358,33.6,0.0,60.5,1372.0,70.0,3090_7100.txt
3090,7100,Novec_7100,1.095,76.6,0.0,72.3,1372.0,80.5,3090_7100.txt
3090,7100,Novec_7100,2.205,55.1,0.0,72.3,1372.0,79.1,3090_7100.txt
3090,7100,Novec_7100,3.296,31.9,0.0,72.3,1372.0,81.3,3090_7100.txt
3090,7100,Novec_7100,4.423,27.8,0.0,72.3,1372.0,76.6,3090_7100.txt
3090,7100,Novec_7100,5.534,54.4,0.0,72.3,1372.0,76.4,3090_7100.txt
3090,7100,Novec_7100,6.626,48.8,0.0,72.3,1372.0,75.6,3090_7100.txt
3090,7100,Novec_7100,7.741,35.4,0.0,72.3,1372.0,75.2,3090_7100.txt
3090,7100,Novec_7100,8.843,50.4,0.0,72.3,1372.0,79.0,3090_7100.txt
3090,7100,Novec_7100,9.955,63.2,0.0,72.3,1372.0,84.9,3090_7100.txt
3090,7100,Novec_7100,11.053,61.0,0.0,72.3,1372.0,83.3,3090_7100.txt
3090,7100,Novec_7100,12.148,63.5,0.0,72.3,1372.0,88.3,3090_7100.txt
3090,7100,Novec_7100,13.246,31.5,0.0,72.3,1372.0,83.1,3090_7100.txt
3090,7100,Novec_7100,1.087,23.3,0.0,79.5,1372.0,74.4,3090_7100.txt
3090,7100,Novec_7100,2.199,23.9,0.0,79.5,1372.0,71.2,3090_7100.txt
3090,7100,Novec_7100,3.447,30.7,0.0,79.5,1372.0,70.7,3090_7100.txt
